count,班级,学号,学科,第一次成绩,第二次成绩,第三次成绩,第四次成绩,第五次成绩
2789,908,14768,7,87,91,81,79,94
2790,908,14768,6,89,66,82,88,82
2791,908,14768,5,67,69,81,78,71
2792,908,14768,4,70,82,64,91,71
2793,908,14768,3,82,115,88,120.5,80
2794,908,14768,2,89,102,89,118,93
2795,908,14768,1,62,107,66,97,74
2796,908,14756,17,62,59,56,52,62
2797,908,14756,8,52,56,70,70,71
2798,908,14756,7,67,64,53,71,71
2799,908,14756,6,84,56,73,77,83
2800,908,14756,5,67,63,85,62,71
2801,908,14756,4,81,73,82,62,90
2802,908,14756,3,74.5,123.5,84,129.5,84
2803,908,14756,2,69,102,74,82,90
2804,908,14756,1,69,104,78,92,68
2805,908,14722,17,51,56,68,55,69
2806,908,14722,8,67,76,71,71,71
2807,908,14722,7,85,76,70,72,71
2808,908,14722,6,72,52,72,69,78
2809,908,14722,5,54,81,70,77,72
2810,908,14722,4,71,72,80,55,84
2811,908,14722,3,64,107,84,127.5,85
2812,908,14722,2,84,119,81,120,100
2813,908,14722,1,66,104,76,103,75
2814,908,14710,17,69,61,63,52,57
2815,908,14710,8,59,54,72,77,77
2816,908,14710,7,67,70,56,74,71
2817,908,14710,6,75,52,60,66,81
2818,908,14710,5,67,61,76,53,71
2819,908,14710,4,60,61,70,58,71
2820,908,14710,3,87.5,122,88,127,80
2821,908,14710,2,70,110,80,95,81
2822,908,14710,1,68,107,70,98,80
2823,908,14692,17,74,73,70,62,77
2824,908,14692,8,63,83,88,91,71
2825,908,14692,7,67,66,63,86,71
2826,908,14692,6,84,67,90,77,96
2827,908,14692,5,85,80,74,87,67
2828,908,14692,4,89,76,92,71,86
2829,908,14692,3,80.5,118,78,129.5,83
2830,908,14692,2,92,106,93,98,91
2831,908,14692,1,75,109,82,104,83
2832,908,14686,17,63,67,75,55,79
2833,908,14686,8,66,54,80,81,74
2834,908,14686,7,67,69,63,74,71
2835,908,14686,6,86,58,73,77,83
2836,908,14686,5,67,61,73,83,71
2837,908,14686,4,93,74,64,50,90
2838,908,14686,3,81,113.5,79,121,87
2839,908,14686,2,84,103,69,88,80
2840,908,14686,1,73,104,82,95,84
2841,908,14677,17,66,76,57,61,44
2842,908,14677,8,58,57,74,85,80
2843,908,14677,7,67,74,69,74,71
2844,908,14677,6,82,62,69,79,86
2845,908,14677,5,67,73,82,77,71
2846,908,14677,4,86,83,83,66,99
2847,908,14677,3,63,105.5,79,117.5,76
2848,908,14677,2,64,98,71,106,84
2849,908,14677,1,68,106,81,103,78
2850,908,14672,17,66,70,60,55,69
2851,908,14672,8,62,46,68,73,65
2852,908,14672,7,56,59,52,69,76
2853,908,14672,6,80,53,62,71,83
2854,908,14672,5,41,55,60,62,71
2855,908,14672,4,67,85,55,60,71
2856,908,14672,3,87,124.5,89,132,93
2857,908,14672,2,48,80,58,85,62
2858,908,14672,1,67,107,75,86,89
2859,908,14670,17,74,64,60,52,65
2860,908,14670,8,62,55,73,73,76
2861,908,14670,7,67,69,69,83,71
2862,908,14670,6,82,60,74,74,80
2863,908,14670,5,67,63,63,57,71
2864,908,14670,4,64,70,82,51,85
2865,908,14670,3,70.5,113,74,119,66
2866,908,14670,2,71,104,73,89,73
2867,908,14670,1,72,109,74,96,77
2868,908,14665,17,62,56,64,41,54
2869,908,14665,8,60,51,76,74,72
2870,908,14665,7,67,53,54,58,71
2871,908,14665,6,79,48,65,67,81
2872,908,14665,5,67,70,66,56,71
2873,908,14665,4,70,62,66,50,72
2874,908,14665,3,65,108.5,74,107.5,68
2875,908,14665,2,68,95,57,87,70
2876,908,14665,1,63,98,63,98,67
2877,908,14664,17,38,53,39,49,46
2878,908,14664,8,58,46,73,66,50
2879,908,14664,7,67,52,49,56,71
2880,908,14664,6,80,45,44,41,54
2881,908,14664,5,58,74,40,52,44
2882,908,14664,4,67,67,45,76,71
2883,908,14664,3,63,105,78,116.5,73
2884,908,14664,2,55,103,59,73,76
2885,908,14664,1,66,107,75,95,79
2886,908,14632,17,50,63,48,49,43
2887,908,14632,8,61,55,67,79,73
2888,908,14632,7,67,52,59,80,71
2889,908,14632,6,83,40,64,60,66
2890,908,14632,5,42,70,64,64,61
2891,908,14632,4,67,68,41,67,71
2892,908,14632,3,54.5,89.5,67,98,58
2893,908,14632,2,69,84,69,72,73
2894,908,14632,1,64,95,67,76,74
2895,908,14619,17,66,62,47,62,65
2896,908,14619,8,68,51,81,70,67
2897,908,14619,7,67,65,56,77,71
2898,908,14619,6,78,49,48,59,74
2899,908,14619,5,60,56,61,63,71
2900,908,14619,4,78,61,76,39,83
2901,908,14619,3,74.5,94,67,112,67
2902,908,14619,2,58,112,61,88,89
2903,908,14619,1,78,109,84,93,71
2904,908,14609,17,70,72,61,51,78
2905,908,14609,8,66,64,69,73,77
2906,908,14609,7,67,68,68,77,71
2907,908,14609,6,89,58,69,77,88
2908,908,14609,5,65,55,88,70,71
2909,908,14609,4,84,65,76,53,78
2910,908,14609,3,79.5,103,74,119,81
2911,908,14609,2,78,107,67,100,75
2912,908,14609,1,79,113,79,101,79
2913,908,14598,17,84,81,78,72,85
2914,908,14598,8,75,61,88,89,76
2915,908,14598,7,91,88,83,80,91
2916,908,14598,6,90,82,78,86,91
2917,908,14598,5,67,79,86,75,71
2918,908,14598,4,67,96,67,86,71
2919,908,14598,3,90.5,135.5,92,134.5,95
2920,908,14598,2,77,109,81,108,90
2921,908,14598,1,70,118,80,98,83
2922,908,14595,17,83,85,84,74,85
2923,908,14595,8,67,72,84,85,71
2924,908,14595,7,85,87,77,81,87
2925,908,14595,6,87,77,78,85,94
2926,908,14595,5,67,73,89,81,71
2927,908,14595,4,86,69,75,73,94
2928,908,14595,3,86.5,125,86,128,86
2929,908,14595,2,77,116,90,114,77
2930,908,14595,1,83,115,89,106,88
2931,908,14586,17,86,78,71,73,79
2932,908,14586,8,67,84,84,90,71
2933,908,14586,7,67,66,81,92,71
2934,908,14586,6,88,62,82,76,86
2935,908,14586,5,85,64,64,85,77
2936,908,14586,4,82,71,89,66,83
2937,908,14586,3,78.5,113.5,75,113,78
2938,908,14586,2,81,105,88,126,87
2939,908,14586,1,82,109,86,108,79
2940,908,14585,17,84,81,81,72,84
2941,908,14585,8,67,82,79,82,71
2942,908,14585,7,67,78,81,89,71
2943,908,14585,6,92,68,79,84,91
2944,908,14585,5,78,93,83,96,77
2945,908,14585,4,93,85,75,67,93
2946,908,14585,3,92,113.5,82,128.5,83
2947,908,14585,2,84,103,88,117,84
2948,908,14585,1,75,113,83,90,81
2949,908,14577,17,80,85,73,80,71
2950,908,14577,8,74,83,90,91,71
2951,908,14577,7,86,86,82,94,71
2952,908,14577,6,64,90,88,93,71
2953,908,14577,5,67,83,83,80,71
2954,908,14577,4,67,85,71,89,71
2955,908,14577,3,124.5,109,130,95,102
2956,908,14577,2,110,110,104,103,108
2957,908,14577,1,115,89,96,77,71
2958,908,14562,17,86,80,79,75,80
2959,908,14562,8,67,59,77,83,90
2960,908,14562,7,90,81,72,78,86
2961,908,14562,6,86,71,85,87,91
2962,908,14562,5,67,71,88,72,71
2963,908,14562,4,67,82,68,81,71
2964,908,14562,3,82.5,123.5,85,133,83
2965,908,14562,2,78,110,90,107,84
2966,908,14562,1,76,118,82,94,77
2967,908,14561,17,80,86,62,81,71
2968,908,14561,8,62,68,75,87,71
2969,908,14561,7,67,77,70,81,71
2970,908,14561,6,66,88,85,93,71
2971,908,14561,5,67,80,84,72,71
2972,908,14561,4,68,80,66,84,71
2973,908,14561,3,116,104,125,98,109
2974,908,14561,2,114,102,108,92,108
2975,908,14561,1,114,106,104,104,104
2976,908,14539,17,82,85,76,73,75
2977,908,14539,8,67,82,80,81,71
2978,908,14539,7,74,78,76,81,85
2979,908,14539,6,77,53,74,70,86
2980,908,14539,5,67,66,87,62,71
2981,908,14539,4,79,79,80,72,90
2982,908,14539,3,77,116,77,122.5,83
2983,908,14539,2,88,96,77,99,78
2984,908,14539,1,66,106,84,91,66
2985,908,14535,17,79,87,77,67,87
2986,908,14535,8,67,74,91,85,71
2987,908,14535,7,67,79,85,88,71
2988,908,14535,6,97,74,89,94,92
2989,908,14535,5,67,96,93,85,71
2990,908,14535,4,92,75,80,83,89
2991,908,14535,3,90,125.5,86,125.5,83
2992,908,14535,2,86,105,82,129,100
2993,908,14535,1,84,110,86,106,82
2994,908,14526,17,85,88,76,70,74
2995,908,14526,8,67,82,86,79,71
2996,908,14526,7,79,91,78,81,93
2997,908,14526,6,92,74,85,84,85
2998,908,14526,5,67,77,82,67,71
2999,908,14526,4,81,79,72,72,93
3000,908,14526,3,94,127,89,129,90
3001,908,14526,2,67,112,80,108,85
3002,908,14526,1,76,118,86,98,84
3003,908,14522,17,75,72,53,54,60
3004,908,14522,8,69,35,71,69,70
3005,908,14522,7,62,84,73,76,71
3006,908,14522,6,71,39,61,73,70
3007,908,14522,5,67,73,71,60,71
3008,908,14522,4,67,76,55,71,71
3009,908,14522,3,82,111,86,135.5,83
3010,908,14522,2,68,101,55,84,90
3011,908,14522,1,65,107,77,100,81
3012,908,14518,17,89,81,89,78,83
3013,908,14518,8,74,49,80,87,81
3014,908,14518,7,85,86,83,87,91
3015,908,14518,6,93,73,81,88,86
3016,908,14518,5,67,80,81,69,71
3017,908,14518,4,67,85,70,84,71
3018,908,14518,3,80.5,118.5,86,132,89
3019,908,14518,2,81,113,85,104,95
3020,908,14518,1,70,113,90,87,85
3021,908,14516,17,67,81,84,69,73
3022,908,14516,8,67,83,89,80,71
3023,908,14516,7,67,79,73,82,71
3024,908,14516,6,93,80,91,89,94
3025,908,14516,5,82,90,73,91,80
3026,908,14516,4,85,81,94,80,90
3027,908,14516,3,86.5,130.5,93,136,94
3028,908,14516,2,80,116,93,104,91
3029,908,14516,1,71,107,84,95,77
3030,909,15003,17,63,60,40,44,48
3031,909,15003,8,57,53,66,70,74
3032,909,15003,7,64,57,58,71,68
3033,909,15003,6,77,45,70,73,63
3034,909,15003,5,67,60,55,34,71
3035,909,15003,4,67,65,56,60,71
3036,909,15003,3,79,91.5,64,104,55
3037,909,15003,2,40,55,53,69,51
3038,909,15003,1,66,92,69,85,69
3039,909,14944,17,57,69,65,63,62
3040,909,14944,8,67,73,79,73,71
3041,909,14944,7,68,62,52,77,81
3042,909,14944,6,81,49,63,79,76
3043,909,14944,5,67,63,65,60,71
3044,909,14944,4,58,69,49,57,77
3045,909,14944,3,70,115,73,125.5,77
3046,909,14944,2,54,84,55,81,65
3047,909,14944,1,61,96,62,102,71
3048,909,14927,17,46,54,41,46,55
3049,909,14927,8,45,41,60,61,65
3050,909,14927,7,67,48,57,71,71
3051,909,14927,6,68,29,33,61,79
3052,909,14927,5,36,31,55,74,71
3053,909,14927,4,67,55,36,74,71
3054,909,14927,3,60.5,94,75,106.5,70
3055,909,14927,2,50,79,49,84,68
3056,909,14927,1,65,90,64,85,69
3057,909,14920,17,33,60,29,40,43
3058,909,14920,8,67,68,66,68,71
3059,909,14920,7,67,49,48,56,71
3060,909,14920,6,73,65,77,60,80
3061,909,14920,5,81,64,74,84,65
3062,909,14920,4,78,77,64,56,78
3063,909,14920,3,53,106,60,105.5,52
3064,909,14920,2,81,92,85,113,72
3065,909,14920,1,55,89,63,84,57
3066,909,14914,17,55,60,45,39,57
3067,909,14914,8,57,57,75,80,65
3068,909,14914,7,67,65,65,54,71
3069,909,14914,6,82,47,62,86,76
3070,909,14914,5,67,51,76,69,71
3071,909,14914,4,72,60,60,58,79
3072,909,14914,3,58,100,63,107.5,62
3073,909,14914,2,58,72,51,90,75
3074,909,14914,1,55,88,69,76,64
3075,909,14881,17,61,50,44,57,64
3076,909,14881,8,64,54,66,79,72
3077,909,14881,7,67,58,54,65,71
3078,909,14881,6,76,44,63,54,68
3079,909,14881,5,57,61,59,75,65
3080,909,14881,4,67,67,35,72,71
3081,909,14881,3,79,116,85,129,71
3082,909,14881,2,84,98,66,81,70
3083,909,14881,1,64,107,77,102,68
3084,909,14876,17,72,73,69,67,74
3085,909,14876,8,58,42,70,68,79
3086,909,14876,7,67,69,77,81,71
3087,909,14876,6,80,45,74,68,84
3088,909,14876,5,58,68,53,67,57
3089,909,14876,4,67,93,59,78,71
3090,909,14876,3,82,117.5,88,129.5,88
3091,909,14876,2,65,101,70,83,85
3092,909,14876,1,63,98,67,89,71
3093,909,14873,17,80,78,75,75,70
3094,909,14873,8,62,91,95,78,71
3095,909,14873,7,76,79,86,77,84
3096,909,14873,6,70,63,75,77,90
3097,909,14873,5,71,78,78,92,82
3098,909,14873,4,79,85,100,75,93
3099,909,14873,3,86,122,82,127.5,80
3100,909,14873,2,87,127,81,122,95
3101,909,14873,1,64,101,72,99,74
3102,909,14861,17,53,72,56,63,60
3103,909,14861,8,64,56,72,75,74
3104,909,14861,7,67,67,72,80,71
3105,909,14861,6,74,60,61,69,77
3106,909,14861,5,62,43,50,82,59
3107,909,14861,4,62,58,70,67,72
3108,909,14861,3,64,104.5,77,114.5,75
3109,909,14861,2,56,91,72,75,85
3110,909,14861,1,58,104,79,88,73
3111,909,14838,17,66,69,75,65,70
3112,909,14838,8,67,73,75,67,71
3113,909,14838,7,59,63,59,75,91
3114,909,14838,6,75,60,62,72,83
3115,909,14838,5,45,65,60,59,71
3116,909,14838,4,67,86,43,90,71
3117,909,14838,3,77,125,81,115.5,75
3118,909,14838,2,51,97,66,91,83
3119,909,14838,1,79,108,87,101,74
3120,909,14836,17,66,75,63,69,68
3121,909,14836,8,69,52,80,81,84
3122,909,14836,7,67,60,61,81,71
3123,909,14836,6,87,55,78,78,96
3124,909,14836,5,67,57,70,59,71
3125,909,14836,4,67,68,61,87,71
3126,909,14836,3,73,121,78,130,76
3127,909,14836,2,82,101,80,80,81
3128,909,14836,1,59,109,81,94,81
3129,909,14826,17,73,73,64,64,72
3130,909,14826,8,66,58,76,79,78
3131,909,14826,7,67,75,68,83,71
3132,909,14826,6,83,57,70,76,79
3133,909,14826,5,62,72,57,81,72
3134,909,14826,4,67,82,63,91,71
3135,909,14826,3,73,123,77,121,78
3136,909,14826,2,72,99,81,89,81
3137,909,14826,1,64,105,68,90,77
3138,909,14812,17,61,57,49,53,60
3139,909,14812,8,66,63,65,73,72
3140,909,14812,7,69,71,64,68,71
3141,909,14812,6,70,56,47,74,87
3142,909,14812,5,64,60,56,64,71
3143,909,14812,4,71,76,68,62,87
3144,909,14812,3,73.5,119.5,83,116,80
3145,909,14812,2,69,108,56,77,69
3146,909,14812,1,69,107,73,89,68
3147,909,14799,17,62,66,66,59,63
3148,909,14799,8,66,55,71,74,76
3149,909,14799,7,85,65,71,71,81
3150,909,14799,6,67,44,58,62,79
3151,909,14799,5,67,67,62,68,71
3152,909,14799,4,67,67,53,76,71
3153,909,14799,3,83,119,109,119.5,75
3154,909,14799,2,56,95,81,79,65
3155,909,14799,1,99,102,88,87,66
3156,909,14795,17,81,81,80,80,69
3157,909,14795,8,67,67,78,78,71
3158,909,14795,7,67,68,76,83,71
3159,909,14795,6,85,73,78,79,84
3160,909,14795,5,81,76,80,80,70
3161,909,14795,4,67,74,59,81,71
3162,909,14795,3,72.5,130.5,84,129.5,79
3163,909,14795,2,79,105,72,92,74
3164,909,14795,1,74,112,78,109,80
3165,909,14793,17,72,74,78,77,75
3166,909,14793,8,67,83,83,75,71
3167,909,14793,7,74,79,72,80,86
3168,909,14793,6,81,67,85,80,84
3169,909,14793,5,67,76,83,80,71
3170,909,14793,4,93,81,99,67,81
3171,909,14793,3,78,112,75,133.5,83
3172,909,14793,2,69,120,82,93,77
3173,909,14793,1,73,102,77,99,79
3174,909,14787,17,60,68,66,70,60
3175,909,14787,8,71,59,78,82,76
3176,909,14787,7,73,74,71,67,74
3177,909,14787,6,76,41,70,74,74
3178,909,14787,5,67,73,69,62,71
3179,909,14787,4,67,74,57,77,71
3180,909,14787,3,72.5,95.5,73,122,77
3181,909,14787,2,72,103,78,93,76
3182,909,14787,1,61,99,81,100,79
3183,909,14781,17,78,79,78,62,69
3184,909,14781,8,66,56,80,74,81
3185,909,14781,7,67,81,68,78,71
3186,909,14781,6,81,58,59,77,84
3187,909,14781,5,67,67,71,70,71
3188,909,14781,4,67,82,71,88,71
3189,909,14781,3,77.5,116.5,88,116,76
3190,909,14781,2,74,109,77,90,75
3191,909,14781,1,73,111,81,106,84
3192,909,14780,17,69,44,44,51,55
3193,909,14780,8,52,46,66,63,64
3194,909,14780,7,67,60,55,61,71
3195,909,14780,6,73,38,62,47,72
3196,909,14780,5,39,38,48,64,55
3197,909,14780,4,67,67,51,75,71
3198,909,14780,3,83,125,80,127.5,83
3199,909,14780,2,65,96,58,81,69
3200,909,14780,1,61,109,78,88,81
3201,909,14763,17,47,67,67,39,60
3202,909,14763,8,67,62,69,57,71
3203,909,14763,7,60,56,67,58,77
3204,909,14763,6,74,41,66,53,74
3205,909,14763,5,67,73,64,55,71
3206,909,14763,4,67,79,38,60,71
3207,909,14763,3,68,111,74,109.5,72
3208,909,14763,2,49,86,68,65,74
3209,909,14763,1,73,99,64,95,76
3210,909,14751,17,71,67,53,46,61
3211,909,14751,8,67,71,75,72,71
3212,909,14751,7,77,83,65,64,82
3213,909,14751,6,72,70,79,69,74
3214,909,14751,5,60,73,65,69,68
3215,909,14751,4,72,76,74,58,78
3216,909,14751,3,57,96.5,69,113,60
3217,909,14751,2,77,100,75,93,81
3218,909,14751,1,66,103,78,95,75
3219,909,14750,17,46,64,60,63,66
3220,909,14750,8,61,45,64,83,76
3221,909,14750,7,67,54,60,71,71
3222,909,14750,6,76,47,49,62,87
3223,909,14750,5,62,54,54,68,65
3224,909,14750,4,67,74,64,86,71
3225,909,14750,3,72,112,80,122.5,70
3226,909,14750,2,86,110,82,90,74
3227,909,14750,1,63,109,73,90,84
3228,909,14738,17,82,71,68,63,56
3229,909,14738,8,76,61,84,85,74
3230,909,14738,7,67,73,66,88,71
3231,909,14738,6,89,61,90,79,75
3232,909,14738,5,71,72,69,67,76
3233,909,14738,4,67,81,66,82,71
3234,909,14738,3,75,110.5,70,126.5,75
3235,909,14738,2,72,105,83,83,94
3236,909,14738,1,76,100,79,109,80
3237,909,14733,17,62,67,65,63,66
3238,909,14733,8,67,52,68,65,71
3239,909,14733,7,71,67,64,82,71
3240,909,14733,6,78,44,64,47,64
3241,909,14733,5,44,38,44,52,58
3242,909,14733,4,67,65,45,69,71
3243,909,14733,3,70,113,79,122,83
3244,909,14733,2,49,68,46,75,59
3245,909,14733,1,66,106,75,100,73
3246,909,14732,17,83,77,68,71,67
3247,909,14732,8,79,69,78,79,71
3248,909,14732,7,65,77,79,72,80
3249,909,14732,6,79,60,61,84,77
3250,909,14732,5,67,71,65,67,71
3251,909,14732,4,67,73,64,85,71
3252,909,14732,3,69.5,121,79,127,75
3253,909,14732,2,79,96,85,86,71
3254,909,14732,1,73,109,74,97,84
3255,909,14727,17,68,58,52,62,66
3256,909,14727,8,57,77,63,77,71
3257,909,14727,7,65,54,63,66,78
3258,909,14727,6,78,46,64,65,77
3259,909,14727,5,64,57,51,64,61
3260,909,14727,4,67,43,52,60,71
3261,909,14727,3,60.5,102,67,112.5,60
3262,909,14727,2,58,89,60,87,55
3263,909,14727,1,62,103,77,89,76
3264,909,14725,17,56,67,63,53,51
3265,909,14725,8,68,55,72,78,86
3266,909,14725,7,64,78,72,59,80
3267,909,14725,6,63,49,51,67,75
3268,909,14725,5,35,58,65,77,60
3269,909,14725,4,67,73,52,74,71
3270,909,14725,3,82,120,79,128,78
3271,909,14725,2,67,113,67,94,85
3272,909,14725,1,65,106,69,98,80
3273,909,14724,17,76,73,62,64,53
3274,909,14724,8,67,78,84,69,71
3275,909,14724,7,64,76,75,65,87
3276,909,14724,6,72,56,65,63,72
3277,909,14724,5,42,58,68,73,63
3278,909,14724,4,67,80,40,61,71
3279,909,14724,3,81.5,109.5,78,120,79
3280,909,14724,2,67,85,57,67,57
3281,909,14724,1,70,105,74,90,80
3282,909,14688,17,58,64,63,52,75
3283,909,14688,8,58,53,78,88,72
3284,909,14688,7,67,70,67,67,71
3285,909,14688,6,82,60,75,72,82
3286,909,14688,5,67,60,72,67,71
3287,909,14688,4,65,62,49,51,73
3288,909,14688,3,70.5,116,82,121.5,62
3289,909,14688,2,56,93,55,88,73
3290,909,14688,1,65,104,75,96,74
3291,909,14682,17,65,77,46,60,62
3292,909,14682,8,67,74,79,73,71
3293,909,14682,7,56,67,67,70,75
3294,909,14682,6,72,54,58,52,75
3295,909,14682,5,67,37,49,56,71
3296,909,14682,4,42,58,45,32,82
3297,909,14682,3,69.5,121,76,120,75
3298,909,14682,2,61,102,69,84,76
3299,909,14682,1,67,95,76,98,72
3300,909,14663,17,53,50,50,46,56
3301,909,14663,8,67,57,67,68,71
3302,909,14663,7,45,60,53,59,84
3303,909,14663,6,61,60,46,62,67
3304,909,14663,5,67,37,52,67,71
3305,909,14663,4,35,40,43,44,79
3306,909,14663,3,91.5,100,89,134,84
3307,909,14663,2,42,80,58,94,72
3308,909,14663,1,67,80,78,95,83
3309,909,14660,17,77,81,88,77,74
3310,909,14660,8,67,69,72,78,71
3311,909,14660,7,76,79,77,77,93
3312,909,14660,6,84,57,75,75,87
3313,909,14660,5,67,57,64,63,71
3314,909,14660,4,67,85,44,80,71
3315,909,14660,3,71,109.5,73,129.5,76
3316,909,14660,2,75,93,80,106,71
3317,909,14660,1,67,113,83,90,68
3318,909,14640,17,74,64,60,54,55
3319,909,14640,8,67,74,73,50,71
3320,909,14640,7,58,69,62,72,75
3321,909,14640,6,80,50,76,73,82
3322,909,14640,5,58,53,66,65,67
3323,909,14640,4,67,75,67,84,71
3324,909,14640,3,69,110,73,124,63
3325,909,14640,2,57,101,61,96,76
3326,909,14640,1,68,109,68,94,76
3327,909,14603,17,62,66,60,52,50
3328,909,14603,8,67,60,68,59,71
3329,909,14603,7,61,65,60,79,79
3330,909,14603,6,75,53,69,68,77
3331,909,14603,5,51,60,60,66,73
3332,909,14603,4,67,75,57,95,71
3333,909,14603,3,83.5,116,80,135.5,76
3334,909,14603,2,66,105,74,92,71
3335,909,14603,1,67,99,64,88,74
3336,909,14578,17,70,81,60,68,60
3337,909,14578,8,65,55,84,76,84
3338,909,14578,7,57,77,65,79,80
3339,909,14578,6,85,56,79,71,86
3340,909,14578,5,67,64,67,59,71
3341,909,14578,4,67,62,51,79,71
3342,909,14578,3,78,111,79,115,75
3343,909,14578,2,80,100,74,79,70
3344,909,14578,1,71,97,74,103,80
3345,909,14556,17,61,67,82,64,72
3346,909,14556,8,71,61,85,90,77
3347,909,14556,7,66,72,86,88,89
3348,909,14556,6,77,60,77,79,84
3349,909,14556,5,67,76,86,80,71
3350,909,14556,4,71,77,84,69,84
3351,909,14556,3,82,122,81,129.5,86
3352,909,14556,2,73,114,85,98,89
3353,909,14556,1,71,107,87,100,77
3354,909,14553,17,65,77,72,75,75
3355,909,14553,8,72,64,87,89,79
3356,909,14553,7,67,76,79,82,71
3357,909,14553,6,87,65,74,75,88
3358,909,14553,5,66,70,69,85,81
3359,909,14553,4,84,71,89,74,86
3360,909,14553,3,84,132.5,90,131,87
3361,909,14553,2,77,103,72,109,82
3362,909,14553,1,74,104,80,107,86
3363,909,14551,17,77,78,87,77,75
3364,909,14551,8,67,91,81,82,71
3365,909,14551,7,81,91,82,82,87
3366,909,14551,6,86,63,84,81,91
3367,909,14551,5,72,73,76,92,73
3368,909,14551,4,67,86,70,89,71
3369,909,14551,3,86,115,77,132,78
3370,909,14551,2,73,115,85,103,89
3371,909,14551,1,76,112,86,105,81
3372,909,14543,17,76,78,70,69,84
3373,909,14543,8,67,79,83,74,71
3374,909,14543,7,95,90,92,88,96
3375,909,14543,6,88,73,84,88,92
3376,909,14543,5,67,74,86,76,71
3377,909,14543,4,85,77,86,68,93
3378,909,14543,3,89,119.5,92,121.5,84
3379,909,14543,2,89,90,82,111,89
3380,909,14543,1,73,110,80,106,86
3381,909,14523,17,73,75,68,62,55
3382,909,14523,8,71,50,66,77,74
3383,909,14523,7,61,78,67,77,62
3384,909,14523,6,60,45,61,47,68
3385,909,14523,5,67,54,62,46,71
3386,909,14523,4,56,56,46,83,71
3387,909,14523,3,72.5,114,76,122.5,81
3388,909,14523,2,67,102,72,115,78
3389,909,14523,1,73,100,80,99,75
3390,910,14883,17,54,59,37,42,50
3391,910,14883,8,59,41,54,54,53
3392,910,14883,7,41,38,59,54,58
3393,910,14883,6,66,26,51,46,45
3394,910,14883,5,67,44,43,32,71
3395,910,14883,4,67,45,27,38,71
3396,910,14883,3,72.5,104.5,65,111.5,69
3397,910,14883,2,46,57,45,65,53
3398,910,14883,1,62,96,69,96,56
3399,910,14870,17,78,73,70,75,85
3400,910,14870,8,68,65,88,93,83
3401,910,14870,7,67,65,77,87,71
3402,910,14870,6,90,70,84,88,91
3403,910,14870,5,67,66,80,69,71
3404,910,14870,4,81,67,75,70,77
3405,910,14870,3,75,103,78,124,74
3406,910,14870,2,69,92,64,76,67
3407,910,14870,1,65,113,76,103,87
3408,910,14864,17,74,78,69,70,80
3409,910,14864,8,62,65,78,84,82
3410,910,14864,7,71,79,79,90,87
3411,910,14864,6,74,52,69,81,86
3412,910,14864,5,59,53,65,87,71
3413,910,14864,4,67,62,59,60,71
3414,910,14864,3,84,122,82,130.5,91
3415,910,14864,2,63,86,62,74,79
3416,910,14864,1,79,115,81,100,86
3417,910,14860,17,65,75,51,53,74
3418,910,14860,8,59,51,67,75,70
3419,910,14860,7,67,56,68,70,71
3420,910,14860,6,72,56,71,76,82
3421,910,14860,5,67,66,65,60,71
3422,910,14860,4,76,54,63,54,77
3423,910,14860,3,76,118,76,126,78
3424,910,14860,2,55,86,58,87,79
3425,910,14860,1,64,100,72,98,74
3426,910,14858,17,66,71,63,59,62
3427,910,14858,8,55,59,75,68,68
3428,910,14858,7,67,69,67,84,71
3429,910,14858,6,75,54,72,72,87
3430,910,14858,5,57,74,76,74,71
3431,910,14858,4,67,78,48,73,71
3432,910,14858,3,71.5,105.5,70,116.5,72
3433,910,14858,2,73,92,58,94,68
3434,910,14858,1,62,100,70,97,66
3435,910,14854,17,46,69,60,67,71
3436,910,14854,8,76,54,80,84,71
3437,910,14854,7,67,64,62,72,71
3438,910,14854,6,80,61,76,73,90
3439,910,14854,5,58,70,65,74,65
3440,910,14854,4,67,76,50,85,71
3441,910,14854,3,75.5,113,83,119.5,81
3442,910,14854,2,52,105,70,81,66
3443,910,14854,1,67,103,77,99,73
3444,910,14847,17,66,78,71,75,58
3445,910,14847,8,50,47,61,80,70
3446,910,14847,7,67,73,66,85,71
3447,910,14847,6,75,55,71,70,82
3448,910,14847,5,67,63,60,68,71
3449,910,14847,4,67,70,56,67,71
3450,910,14847,3,78.5,116.5,82,98.5,78
3451,910,14847,2,72,92,73,68,61
3452,910,14847,1,70,102,81,87,85
3453,910,14833,17,62,54,52,52,68
3454,910,14833,8,67,54,64,78,74
3455,910,14833,7,67,66,65,78,71
3456,910,14833,6,80,60,63,73,83
3457,910,14833,5,61,59,67,74,76
3458,910,14833,4,67,85,59,77,71
3459,910,14833,3,77,113.5,78,129,71
3460,910,14833,2,73,96,74,83,69
3461,910,14833,1,69,92,75,94,82
3462,910,14830,17,61,63,43,46,61
3463,910,14830,8,48,40,58,69,67
3464,910,14830,7,67,46,49,56,71
3465,910,14830,6,71,43,54,59,64
3466,910,14830,5,67,54,50,62,71
3467,910,14830,4,67,45,55,53,71
3468,910,14830,3,61,105,71,116.5,71
3469,910,14830,2,67,66,40,71,60
3470,910,14830,1,59,97,65,94,71
3471,910,14818,17,63,71,65,63,73
3472,910,14818,8,88,78,88,94,82
3473,910,14818,7,67,78,75,88,71
3474,910,14818,6,82,67,77,72,87
3475,910,14818,5,82,68,70,89,76
